Equipment,Operation,WO Type,Model Base,Problem Code,Failure Code,Cause Code,Action Code,Date,downtimeGross,pitHours,realDowntime,partsCost,repairHours,waitingHours
1028534,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP002,SEWF008,SEWC082,SEWA083,01/22/2024,2.50,2.5,0.00,$0.00,0.25,2.25
1028534,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP002,SEWF008,SEWC082,SEWA083,05/14/2024,0.75,0.75,0.00,$0.00,0.75,0.00
1028534,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP002,SEWF008,SEWC082,SEWA083,05/17/2024,0.75,0.75,0.00,$0.00,0.75,0.00
1028534,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP002,SEWF008,SEWC100,SEWA095,04/17/2024,0.75,0.75,0.00,$0.00,0.75,0.00
1028534,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP002,SEWF009,SEWC012,SEWA013,02/22/2024,0.50,0.5,0.00,$0.00,0.50,0.00
1028534,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP002,SEWF009,SEWC013,SEWA012,02/05/2024,1.50,1.5,0.00,$0.00,1.50,0.00
1028534,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP002,SEWF009,SEWC013,SEWA012,02/06/2024,1.33,1.33,0.00,$0.00,0.50,0.83
1028534,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP002,SEWF009,SEWC013,SEWA012,05/30/2024,0.50,0.5,0.00,$0.00,0.50,0.00
1028534,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP008,SEWF022,SEWC195,SEWA184,02/06/2024,0.83,0.83,0.00,$0.00,0.83,0.00
1028545,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP002,SEWF009,SEWC245,SEWA237,03/05/2024,2.08,2,0.08,$36.78,2.00,0.08
1028545,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP002,SEWF009,SEWC245,SEWA237,03/06/2024,0.83,0.75,0.08,$0.00,0.75,0.08
1028545,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP001,SEWF001,SEWC001,SEWA001,02/26/2024,2.08,2,0.08,$0.00,2.00,0.08
1028545,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP001,SEWF001,SEWC001,SEWA001,05/28/2024,0.08,0,0.08,$4.96,0.08,0.00
1028545,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP002,SEWF001,SEWC001,SEWA001,02/16/2024,0.08,0,0.08,$5.00,0.08,0.00
1028866,TOP STITCH,Breakdown,VC2700,SEWP001,SEWF001,SEWC001,SEWA001,02/09/2024,4.33,4.17,0.16,$0.00,4.17,0.17
1028866,TOP STITCH,Breakdown,VC2700,SEWP001,SEWF009,SEWC103,SEWA098,01/18/2024,0.67,0.5,0.17,$0.00,0.50,0.17
1028866,TOP STITCH,Breakdown,VC2700,SEWP001,SEWF009,SEWC103,SEWA098,02/09/2024,1.00,0.72,0.28,$7.15,1.00,0.00
1028891,HEM BOTTOM,Corrective Maintenance,VC2711,SEWP002,SEWF001,SEWC021,SEWA018,05/27/2024,0.17,0,0.17,$19.74,0.17,0.00
1028891,HEM BOTTOM,Corrective Maintenance,VC2711,SEWP002,SEWF019,SEWC170,SEWA154,05/28/2024,1.50,1.33,0.17,$137.57,1.50,0.00
1028891,HEM BOTTOM,Corrective Maintenance,VC2711,SEWP002,SEWF019,SEWC171,SEWA154,05/20/2024,0.17,0,0.17,$28.18,0.17,0.00
1028892,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP001,SEWF001,SEWC001,SEWA001,03/20/2024,0.58,0.5,0.08,$0.00,0.50,0.08
1028892,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP001,SEWF005,SEWC060,SEWA058,05/03/2024,0.42,0.33,0.09,$0.00,0.17,0.25
1028892,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP001,SEWF005,SEWC061,SEWA059,05/03/2024,0.92,0.83,0.09,$0.00,0.75,0.17
1028892,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP001,SEWF007,SEWC074,SEWA072,05/03/2024,2.00,2,0.00,$0.00,1.92,0.08
1028892,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP001,SEWF009,SEWC013,SEWA012,02/13/2024,0.50,0.5,0.00,$0.00,0.50,0.00
1028892,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF001,SEWC001,SEWA001,05/02/2024,0.33,0.33,0.00,$0.00,0.25,0.08
1028892,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF001,SEWC012,SEWA013,02/26/2024,0.33,0.25,0.08,$0.00,0.25,0.08
1028892,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF006,SEWC083,SEWA082,02/15/2024,0.42,0.33,0.09,$0.00,0.33,0.08
1028892,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF007,SEWC074,SEWA072,05/03/2024,0.67,0.67,0.00,$0.00,0.50,0.17
1028892,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF008,SEWC082,SEWA080,03/01/2024,0.50,0,0.50,$100.00,0.50,0.00
1028892,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF008,SEWC083,SEWA082,03/22/2024,1.25,1.17,0.08,$0.00,1.17,0.08
1028892,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC012,SEWA013,04/19/2024,0.58,0.5,0.08,$0.00,0.50,0.08
1028892,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC013,SEWA003,01/16/2024,1.08,1,0.08,$20.00,0.50,0.58
1028892,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC088,SEWA087,03/13/2024,0.42,0.33,0.09,$45.00,0.33,0.08
1028892,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC118,SEWA106,03/22/2024,4.75,3.91,0.84,$43.06,4.50,0.25
1028892,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC118,SEWA106,04/19/2024,0.33,0.25,0.08,$0.00,0.25,0.08
1028892,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC118,SEWA106,05/13/2024,0.25,0.17,0.08,$0.00,0.25,0.00
1028892,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF012,SEWC134,SEWA127,01/23/2024,1.00,0.92,0.08,$0.00,1.00,0.00
1028892,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF012,SEWC139,SEWA127,03/04/2024,0.33,0.25,0.08,$97.22,0.25,0.08
1028892,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF019,SEWC166,SEWA155,03/08/2024,1.17,1.17,0.00,$0.00,1.17,0.00
1028892,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF019,SEWC166,SEWA155,03/20/2024,0.67,0.58,0.09,$175.58,0.58,0.08
1028892,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF019,SEWC166,SEWA155,04/02/2024,2.08,1,1.08,$162.50,1.00,1.08
1028892,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF019,SEWC166,SEWA155,04/03/2024,1.58,1.5,0.08,$0.00,1.50,0.08
1028892,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF019,SEWC166,SEWA155,04/25/2024,0.50,0.42,0.08,$0.00,0.42,0.08
1028892,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF020,SEWC183,SEWA176,02/27/2024,0.58,0.5,0.08,$0.00,0.50,0.08
1028892,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF022,SEWC195,SEWA184,02/16/2024,1.50,1.42,0.08,$0.00,1.33,0.17
1028892,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF022,SEWC195,SEWA184,02/21/2024,0.58,0.58,0.00,$0.00,0.58,0.00
1028892,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF022,SEWC195,SEWA184,02/22/2024,2.42,2.33,0.09,$0.00,2.33,0.08
1028892,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF022,SEWC195,SEWA184,02/28/2024,0.50,0.5,0.00,$0.00,0.50,0.00
1028892,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF022,SEWC195,SEWA184,02/29/2024,0.08,0.08,0.00,$0.00,0.08,0.00
1028892,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF022,SEWC195,SEWA184,04/22/2024,0.33,0.25,0.08,$0.00,0.25,0.08
1028892,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF022,SEWC195,SEWA184,05/21/2024,1.50,1.42,0.08,$0.00,1.42,0.08
1028892,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF025,SEWC211,SEWA203,02/14/2024,0.50,0.5,0.00,$0.00,0.50,0.00
1028892,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF025,SEWC211,SEWA203,02/21/2024,0.83,0.83,0.00,$687.89,0.83,0.00
1028920,TOP STITCH,Breakdown,VC2700,SEWP001,SEWF009,SEWC101,SEWA095,01/22/2024,0.58,0.5,0.08,$0.00,0.50,0.08
1028920,TOP STITCH,Corrective Maintenance,VC2700,SEWP002,SEWF009,SEWC017,SEWA013,02/01/2024,1.08,1,0.08,$84.80,1.00,0.08
1028920,TOP STITCH,Corrective Maintenance,VC2700,SEWP002,SEWF009,SEWC100,SEWA095,01/25/2024,1.08,1,0.08,$0.00,1.00,0.08
1028920,TOP STITCH,Corrective Maintenance,VC2700,SEWP002,SEWF011,SEWC137,SEWA125,01/25/2024,0.42,0.33,0.09,$0.00,0.33,0.08
1028920,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP002,SEWF001,SEWC018,SEWA015,05/23/2024,1.08,1,0.08,$44.97,1.00,0.08
1028920,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP002,SEWF009,SEWC100,SEWA095,03/22/2024,0.25,0.17,0.08,$0.74,0.17,0.08
1028920,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP002,SEWF009,SEWC103,SEWA098,05/31/2024,2.08,2,0.08,$0.00,2.00,0.08
1030098,TOP STITCH,Corrective Maintenance,DDL8700,SEWP002,SEWF001,SEWC034,SEWA032,02/22/2024,0.50,0.33,0.17,$0.00,0.50,0.00
1030098,TOP STITCH,Corrective Maintenance,DDL8700,SEWP002,SEWF009,SEWC112,SEWA032,02/20/2024,0.50,0.33,0.17,$0.00,0.50,0.00
1030098,TOP STITCH,Corrective Maintenance,DDL8700,SEWP002,SEWF009,SEWC117,SEWA105,03/07/2024,2.83,0,2.83,$30.00,2.00,0.83
1030098,TOP STITCH,Corrective Maintenance,DDL8700,SEWP002,SEWF019,SEWC084,SEWA082,03/15/2024,1.33,1.17,0.16,$3.50,1.33,0.00
1030098,HEM SLEEVE,Corrective Maintenance,DDL8700,SEWP002,SEWF009,SEWC013,SEWA012,03/18/2024,1.33,0.83,0.50,$4.53,1.00,0.33
1034721,TAPE SHOULDER,Corrective Maintenance,DT6L2512,SEWP002,SEWF001,SEWC016,SEWA013,03/05/2024,0.75,0.66,0.09,$0.00,0.67,0.08
1034721,TAPE SHOULDER,Corrective Maintenance,DT6L2512,SEWP005,SEWF008,SEWC082,SEWA080,03/19/2024,1.08,1,0.08,$142.25,1.00,0.08
1036294,HEM BOTTOM,Calibration,VC2711,SEWP002,SEWF001,SEWC001,SEWA001,02/08/2024,4.17,0,4.17,$0.00,4.17,0.00
1036294,HEM BOTTOM,Calibration,VC2711,SEWP002,SEWF009,SEWC159,SEWA125,02/07/2024,3.00,0,3.00,$0.00,3.00,0.00
1036294,HEM BOTTOM,Corrective Maintenance,VC2711,SEWP002,SEWF009,SEWC017,SEWA013,04/26/2024,1.42,1.33,0.09,$0.00,1.42,0.00
1036294,HEM BOTTOM,Corrective Maintenance,VC2711,SEWP002,SEWF009,SEWC100,SEWA093,05/23/2024,0.17,0,0.17,$50.76,0.17,0.00
1036296,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP002,SEWF001,SEWC012,SEWA013,06/10/2024,0.08,0,0.08,$15.48,0.08,0.00
1036296,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP002,SEWF001,SEWC018,SEWA015,06/07/2024,0.17,0,0.17,$43.50,0.17,0.00
1036296,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP002,SEWF005,SEWC017,SEWA013,01/10/2024,0.75,0.66,0.09,$52.58,0.75,0.00
1036296,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP002,SEWF009,SEWC012,SEWA013,05/17/2024,0.42,0.33,0.09,$43.50,0.33,0.08
1036296,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP002,SEWF029,SEWC239,SEWA060,02/06/2024,1.17,1,0.17,$0.00,1.00,0.17
1036333,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP002,SEWF001,SEWC012,SEWA013,01/12/2024,0.67,0.58,0.09,$0.00,0.67,0.00
1036333,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP002,SEWF001,SEWC013,SEWA012,01/23/2024,0.75,0.67,0.08,$0.00,0.75,0.00
1036333,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP002,SEWF001,SEWC015,SEWA012,01/25/2024,2.42,2.33,0.09,$0.00,2.42,0.00
1036333,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP002,SEWF009,SEWC118,SEWA106,01/22/2024,1.08,1,0.08,$0.00,1.08,0.00
1036337,HEM BOTTOM,Breakdown,VC2700,SEWP001,SEWF001,SEWC028,SEWA026,04/05/2024,1.00,1,0.00,$8.00,1.00,0.00
1036337,HEM BOTTOM,Breakdown,VC2700,SEWP001,SEWF009,SEWC013,SEWA012,02/13/2024,0.58,0.58,0.00,$41.00,0.58,0.00
1036337,HEM BOTTOM,Breakdown,VC2700,SEWP001,SEWF009,SEWC013,SEWA012,04/05/2024,0.33,0.25,0.08,$0.00,0.25,0.08
1036337,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP002,SEWF008,SEWC082,SEWA083,04/22/2024,0.67,0.67,0.00,$0.00,0.33,0.33
1036337,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP002,SEWF009,SEWC012,SEWA013,05/28/2024,2.00,2,0.00,$0.00,2.00,0.00
1036337,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP002,SEWF009,SEWC013,SEWA012,06/05/2024,0.75,0.75,0.00,$0.00,0.75,0.00
1036337,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP002,SEWF009,SEWC100,SEWA095,06/03/2024,0.33,0.33,0.00,$0.00,0.33,0.00
1036337,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP002,SEWF009,SEWC100,SEWA095,06/03/2024,1.00,1,0.00,$0.00,1.00,0.00
1036339,TOP STITCH,Corrective Maintenance,VC2700,SEWP001,SEWF001,SEWC001,SEWA001,02/26/2024,0.17,0.08,0.09,$0.00,0.08,0.08
1036339,TOP STITCH,Corrective Maintenance,VC2700,SEWP001,SEWF001,SEWC001,SEWA001,05/28/2024,0.08,0,0.08,$4.96,0.08,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF001,SEWC001,SEWA001,02/16/2024,3.33,3.25,0.08,$0.00,3.33,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF001,SEWC001,SEWA001,02/16/2024,5.17,4.83,0.34,$41.95,5.17,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF001,SEWC017,SEWA013,02/20/2024,4.17,4.17,0.00,$190.81,1.00,3.17
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC103,SEWA098,02/19/2024,9.58,9.58,0.00,$4.25,9.58,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP001,SEWF001,SEWC001,SEWA001,02/01/2024,0.67,0,0.67,$0.00,0.67,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF001,SEWC012,SEWA011,02/02/2024,8.58,0,8.58,$65.00,8.50,0.08
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF001,SEWC026,SEWA024,02/07/2024,5.92,0,5.92,$0.00,1.42,4.50
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF001,SEWC026,SEWA024,02/08/2024,0.42,0,0.42,$0.00,0.42,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF008,SEWC081,SEWA079,02/07/2024,0.83,0,0.83,$241.10,0.83,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF008,SEWC082,SEWA083,02/05/2024,0.33,0,0.33,$0.00,0.33,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF008,SEWC084,SEWA083,01/17/2024,0.25,0.17,0.08,$0.00,0.25,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC018,SEWA015,01/04/2024,0.67,0,0.67,$0.00,0.67,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC088,SEWA087,01/22/2024,2.33,2.25,0.08,$0.00,0.58,1.75
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF019,SEWC171,SEWA160,01/30/2024,1.00,0,1.00,$0.00,1.00,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF021,SEWC189,SEWA181,01/18/2024,1.83,1.75,0.08,$0.00,0.50,1.33
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP008,SEWF008,SEWC082,SEWA083,02/08/2024,3.92,3.33,0.59,$0.00,1.00,2.92
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP008,SEWF022,SEWC195,SEWA184,01/12/2024,2.00,0,2.00,$0.00,2.00,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP008,SEWF022,SEWC195,SEWA184,01/19/2024,2.75,0,2.75,$0.00,0.25,2.50
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP008,SEWF022,SEWC195,SEWA184,01/25/2024,0.33,0,0.33,$0.00,0.25,0.08
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC013,SEWA012,05/07/2024,5.50,0,5.50,$81.87,5.42,0.08
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF008,SEWC082,SEWA083,04/17/2024,0.83,0,0.83,$0.00,0.58,0.25
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF008,SEWC082,SEWA083,04/19/2024,0.17,0,0.17,$25.00,0.17,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF008,SEWC082,SEWA083,04/25/2024,0.50,0,0.50,$0.00,0.50,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF008,SEWC082,SEWA083,05/21/2024,2.25,0,2.25,$25.00,0.50,1.75
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF008,SEWC082,SEWA083,06/06/2024,1.00,0,1.00,$0.00,1.00,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC013,SEWA003,05/02/2024,1.00,0,1.00,$0.00,1.00,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC013,SEWA003,05/03/2024,0.25,0,0.25,$0.00,0.25,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC013,SEWA003,05/23/2024,0.50,0,0.50,$0.00,0.50,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC013,SEWA003,06/05/2024,1.00,0,1.00,$0.00,1.00,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC013,SEWA003,06/07/2024,0.92,0,0.92,$0.00,0.92,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC013,SEWA012,02/29/2024,0.50,0,0.50,$100.00,0.50,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC013,SEWA012,03/06/2024,3.67,0,3.67,$3.08,3.67,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC013,SEWA012,04/03/2024,2.67,0,2.67,$4.50,2.00,0.67
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC013,SEWA012,04/08/2024,2.17,0,2.17,$0.00,2.00,0.17
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC013,SEWA012,05/03/2024,1.00,0,1.00,$0.00,1.00,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC013,SEWA012,05/06/2024,0.50,0,0.50,$0.00,0.50,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC013,SEWA012,05/08/2024,2.00,0,2.00,$8.18,2.00,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC013,SEWA012,05/08/2024,1.75,0,1.75,$0.00,1.75,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC013,SEWA012,05/09/2024,1.67,0,1.67,$74.45,1.67,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC013,SEWA012,05/13/2024,4.17,0,4.17,$0.00,4.00,0.17
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC013,SEWA012,05/20/2024,2.42,0,2.42,$0.00,2.42,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC013,SEWA012,05/24/2024,0.33,0,0.33,$0.00,0.33,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC013,SEWA012,05/30/2024,4.00,0,4.00,$0.00,4.00,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC013,SEWA012,06/04/2024,0.50,0,0.50,$0.00,0.42,0.08
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC013,SEWA012,06/05/2024,2.50,0,2.50,$0.00,2.50,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC013,SEWA012,06/10/2024,4.67,0,4.67,$46.24,4.67,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC092,SEWA009,05/21/2024,2.92,0,2.92,$0.00,2.00,0.92
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC097,SEWA092,03/05/2024,3.17,2.92,0.25,$0.00,3.17,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF012,SEWC139,SEWA127,05/22/2024,1.25,0,1.25,$0.00,1.25,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF019,SEWC166,SEWA155,03/18/2024,1.00,0,1.00,$0.00,1.00,0.00
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF019,SEWC166,SEWA165,03/15/2024,4.42,0,4.42,$100.00,1.92,2.50
1036341,HEM SLEEVE,Corrective Maintenance,VC2713,SEWP002,SEWF008,SEWC082,SEWA083,05/16/2024,0.08,0,0.08,$127.23,0.08,0.00
1036508,HEM BOTTOM,Corrective Maintenance,VG2700,SEWP002,SEWF001,SEWC001,SEWA001,02/27/2024,0.17,0,0.17,$95.00,0.17,0.00
1036893,TAPE SHOULDER,Corrective Maintenance,DT6L2512,SEWP002,SEWF008,SEWC082,SEWA083,05/15/2024,0.25,0.25,0.00,$12.50,0.08,0.17
1037212,HEM BOTTOM,Corrective Maintenance,VC2711,SEWP002,SEWF001,SEWC021,SEWA018,03/21/2024,0.17,0.17,0.00,$9.35,0.17,0.00
1037212,HEM BOTTOM,Corrective Maintenance,VC2711,SEWP002,SEWF009,SEWC013,SEWA012,05/16/2024,1.17,1,0.17,$0.00,0.83,0.33
1037212,HEM BOTTOM,Corrective Maintenance,VC2711,SEWP005,SEWF008,SEWC082,SEWA083,01/10/2024,0.67,0.5,0.17,$0.00,0.42,0.25
1037275,HEM BOTTOM,Corrective Maintenance,VC2713,SEWP002,SEWF001,SEWC013,SEWA013,01/26/2024,3.75,2.75,1.00,$23.78,1.00,2.75
1037275,HEM BOTTOM,Corrective Maintenance,VC2713,SEWP002,SEWF002,SEWC137,SEWA126,02/14/2024,0.83,0.67,0.16,$0.00,0.67,0.17
1037276,HEM BOTTOM,Calibration,VC2713,SEWP002,SEWF009,SEWC159,SEWA125,02/07/2024,2.00,0,2.00,$0.00,2.00,0.00
1037276,HEM BOTTOM,Corrective Maintenance,VC2713,SEWP002,SEWF001,SEWC001,SEWA001,02/27/2024,1.00,0.92,0.08,$0.00,1.00,0.00
1037276,HEM BOTTOM,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC017,SEWA013,05/09/2024,1.00,0.92,0.08,$0.00,1.00,0.00
1037276,HEM BOTTOM,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC017,SEWA013,05/15/2024,0.33,0.33,0.00,$0.00,0.17,0.17
1037425,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP002,SEWF009,SEWC103,SEWA038,03/21/2024,1.00,0.83,0.17,$0.00,1.00,0.00
1037425,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP001,SEWF001,SEWC001,SEWA001,05/27/2024,0.08,0,0.08,$4.96,0.08,0.00
1037425,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP002,SEWF009,SEWC103,SEWA098,04/25/2024,1.00,0.83,0.17,$4.50,0.50,0.50
1037425,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP002,SEWF009,SEWC103,SEWA098,04/26/2024,0.50,0.33,0.17,$0.00,0.50,0.00
1037425,HEM BOTTOM,Corrective Maintenance,VC2700,SEWP002,SEWF103,SEWC103,SEWA098,05/29/2024,3.00,2.83,0.17,$0.00,3.00,0.00
1040724,HEM BOTTOM,Calibration,VC2713,SEWP002,SEWF009,SEWC159,SEWA125,02/07/2024,2.00,0,2.00,$0.00,2.00,0.00
1040724,HEM BOTTOM,Corrective Maintenance,VC2713,SEWP002,SEWF001,SEWC001,SEWA001,02/07/2024,0.42,0.33,0.09,$0.00,0.33,0.08
1040724,HEM BOTTOM,Corrective Maintenance,VC2713,SEWP002,SEWF009,SEWC017,SEWA013,01/25/2024,0.58,0.5,0.08,$0.00,0.58,0.00
1040726,TOP STITCH,Corrective Maintenance,VC2700,SEWP002,SEWF001,SEWC013,SEWA012,02/13/2024,0.75,0.58,0.17,$64.45,0.50,0.25
1040726,TOP STITCH,Corrective Maintenance,VC2700,SEWP002,SEWF009,SEWC013,SEWA012,02/15/2024,0.92,0.75,0.17,$0.00,0.67,0.25
1040728,HEM BOTTOM,Breakdown,VC2713,SEWP001,SEWF019,SEWC170,SEWA159,02/06/2024,0.33,0.33,0.00,$4.15,0.17,0.17
1040728,HEM BOTTOM,Corrective Maintenance,VC2713,SEWP001,SEWF009,SEWC012,SEWA013,01/12/2024,1.00,0.92,0.08,$0.74,1.00,0.00
