equipment,date,changed_pcs
1097439,5/31/2023,1
1097439,6/19/2023,1
1097439,6/19/2023,1
1097439,6/21/2023,1
1097439,6/21/2023,1
1097439,6/22/2023,1
1097439,6/22/2023,1
1097439,6/27/2023,1
1097439,6/27/2023,1
1097439,7/28/2023,0
1097439,7/28/2023,0
1097439,8/14/2023,3
1097439,8/14/2023,1
1097439,8/14/2023,3
1097439,8/14/2023,1
1097439,8/15/2023,1
1097439,8/15/2023,1
1097439,8/22/2023,0
1097439,8/22/2023,0
1097439,8/30/2023,1
1097439,8/30/2023,1
1097439,8/31/2023,2
1097439,8/31/2023,2
1097439,10/11/2023,0
1097439,10/11/2023,0
1097439,10/11/2023,0
1097439,11/7/2023,0
1097439,11/7/2023,0
1097439,11/21/2023,1
1097439,11/21/2023,1
1097439,12/5/2023,0
1097439,12/5/2023,0
1097439,12/15/2023,1
1097439,12/15/2023,1
1097439,1/8/2024,1
1097439,1/9/2024,5
1097439,1/22/2024,0
1097439,4/12/2024,4
1097439,4/15/2024,1
1097439,4/15/2024,0
1097439,4/16/2024,0
1097439,4/17/2024,0
1097440,1/17/2023,1
1097440,1/17/2023,1
1097440,1/26/2023,0
1097440,1/26/2023,0
1097440,3/28/2023,1
1097440,3/28/2023,1
1097440,5/10/2023,1
1097440,5/10/2023,1
1097440,5/25/2023,5
1097440,5/25/2023,5
1097598,3/30/2023,0
1097598,3/30/2023,0
1097600,8/30/2023,1
1097600,8/30/2023,1
1097603,1/16/2024,1
1097608,2/23/2023,1
1097608,2/23/2023,1
1097608,4/21/2023,1
1097608,4/21/2023,1
1097608,5/2/2023,1
1097608,5/2/2023,1
1097609,3/30/2023,0
1097609,3/30/2023,0
1097609,3/11/2024,0
1097609,3/13/2024,1
1097612,10/5/2023,2
1097612,10/5/2023,2
1097612,10/6/2023,1
1097612,10/6/2023,1
1097613,6/11/2024,1
1097614,11/29/2023,1
1097614,11/29/2023,1
1097615,7/13/2023,0
1097615,7/13/2023,0
1097617,7/25/2023,0
1097617,12/6/2023,0
1097617,12/6/2023,0
1097617,1/2/2024,0
1097617,2/2/2024,1
1097620,8/22/2023,1
1097620,8/22/2023,1
1097620,8/25/2023,1
1097620,8/25/2023,1
1097620,2/2/2024,1
1097631,6/20/2023,1
1097631,6/20/2023,1
1097631,8/14/2023,0
1097631,8/14/2023,0
1097631,9/20/2023,2
1097631,9/20/2023,2
1097631,11/7/2023,1
1097631,11/7/2023,1
1097631,11/8/2023,0
1097631,11/8/2023,0
1097631,1/5/2024,1
1097646,7/18/2023,1
1097646,7/18/2023,1
1097646,7/24/2023,0
1097646,7/24/2023,0
1097647,2/3/2023,0
1097647,2/3/2023,0
1097647,2/8/2023,0
1097647,2/8/2023,0
1097647,2/15/2023,0
1097647,2/15/2023,0
1097647,2/16/2023,1
1097647,2/16/2023,0
1097647,2/16/2023,1
1097647,2/16/2023,0
1097647,2/20/2023,0
1097647,2/20/2023,0
1097647,6/19/2023,1
1097647,6/19/2023,1
1097647,6/29/2023,1
1097647,6/29/2023,1
1097647,7/20/2023,0
1097647,7/20/2023,0
1097647,7/27/2023,0
1097647,10/17/2023,2
1097647,10/17/2023,2
1097647,11/15/2023,1
1097647,11/15/2023,1
1097647,11/24/2023,0
1097647,11/24/2023,0
1097649,9/26/2023,0
1097649,3/19/2024,0
1097650,10/19/2023,2
1097650,10/19/2023,2
1097650,4/24/2024,1
1097651,1/18/2023,1
1097651,1/18/2023,1
1097651,3/2/2023,0
1097651,3/2/2023,0
1097651,3/7/2023,0
1097651,3/7/2023,0
1097660,4/17/2023,1
1097660,4/17/2023,1
1097660,9/19/2023,0
1097660,9/19/2023,0
1097660,1/12/2024,0
1097660,2/9/2024,1
1097660,2/22/2024,1
1097660,4/4/2024,0
1097660,4/5/2024,0
1097660,5/15/2024,0
1097660,6/20/2024,0
1097661,4/17/2023,1
1097661,4/17/2023,1
1097661,5/4/2023,0
1097661,5/4/2023,0
1097661,6/20/2023,4
1097661,6/20/2023,4
1097661,6/29/2023,2
1097661,6/29/2023,2
1097661,7/3/2023,1
1097661,7/3/2023,1
1097661,7/5/2023,4
1097661,7/5/2023,4
1097661,7/6/2023,1
1097661,7/6/2023,1
1097661,8/23/2023,2
1097661,8/23/2023,2
1097661,9/21/2023,0
1097661,9/21/2023,0
1097661,11/17/2023,2
1097661,11/17/2023,2
1097661,11/29/2023,1
1097661,11/29/2023,1
1097661,12/6/2023,2
1097661,12/6/2023,2
1097661,12/7/2023,3
1097661,12/7/2023,3
1097661,12/14/2023,1
1097661,12/14/2023,1
1097661,1/4/2024,1
1097661,1/6/2024,5
1097661,1/8/2024,1
1097661,1/8/2024,0
1097661,1/9/2024,2
1097661,1/15/2024,2
1097661,1/23/2024,0
1097661,2/16/2024,1
1097661,5/6/2024,0
1097661,5/23/2024,0
1097661,6/4/2024,0
1097661,6/4/2024,0
1097661,6/5/2024,0
1097661,6/12/2024,1
1097661,6/19/2024,0
1097661,6/19/2024,0
1097662,1/17/2023,0
1097662,1/17/2023,0
1097662,1/17/2023,0
1097662,1/17/2023,0
1097662,1/18/2023,0
1097662,1/18/2023,0
1097662,3/27/2023,2
1097662,3/27/2023,2
1097662,5/4/2023,1
1097662,5/4/2023,1
1097662,5/9/2023,1
1097662,5/9/2023,1
1097662,5/24/2023,2
1097662,5/24/2023,2
1097662,5/25/2023,0
1097662,5/25/2023,0
1097662,6/2/2023,0
1097662,6/2/2023,0
1097662,6/6/2023,3
1097662,6/6/2023,3
1097662,6/8/2023,1
1097662,6/8/2023,1
1097662,6/20/2023,1
1097662,6/20/2023,1
1097662,6/27/2023,1
1097662,6/27/2023,1
1097662,8/15/2023,0
1097662,8/15/2023,0
1097662,10/3/2023,0
1097662,10/3/2023,0
1097662,1/8/2024,0
1097662,1/22/2024,0
1097665,1/8/2024,0
1097665,6/20/2024,1
1097665,6/21/2024,1
1097670,3/1/2023,1
1097670,3/1/2023,1
1097670,3/7/2023,0
1097670,3/7/2023,0
1097670,7/25/2023,1
1097670,7/25/2023,1
1097670,7/27/2023,1
1097670,7/27/2023,1
1097670,8/31/2023,1
1097670,8/31/2023,1
1097670,9/8/2023,1
1097670,9/8/2023,1
1097670,9/26/2023,0
1097670,9/26/2023,0
1097670,10/5/2023,1
1097670,10/5/2023,1
1097670,10/11/2023,1
1097670,10/11/2023,1
1097670,10/12/2023,4
1097670,10/12/2023,4
1097670,10/30/2023,2
1097670,10/30/2023,2
1097670,11/13/2023,2
1097670,11/13/2023,2
1097670,11/14/2023,6
1097670,11/14/2023,6
1097670,11/15/2023,3
1097670,11/15/2023,3
1097670,11/22/2023,1
1097670,11/22/2023,1
1097670,11/23/2023,2
1097670,11/23/2023,2
1097670,1/29/2024,1
1097670,1/31/2024,1
1097670,2/6/2024,1
1097670,2/7/2024,1
1097670,2/20/2024,1
1097670,2/21/2024,0
1097670,5/2/2024,1
1097670,5/6/2024,1
1097670,5/13/2024,1
1097674,1/23/2023,0
1097674,1/23/2023,0
1097674,2/2/2023,0
1097674,2/2/2023,0
1097674,3/15/2023,0
1097674,3/15/2023,0
1097674,3/17/2023,0
1097674,3/17/2023,0
1097674,3/24/2023,1
1097674,3/24/2023,1
1097674,4/25/2023,0
1097674,4/25/2023,0
1097674,5/31/2023,0
1097674,5/31/2023,0
1097674,10/13/2023,0
1097674,10/13/2023,0
1097674,1/17/2024,0
1097674,1/19/2024,0
1097674,1/23/2024,0
1097679,6/19/2023,0
1097679,6/19/2023,0
1097680,1/8/2024,4
1097680,2/26/2024,1
1097680,5/6/2024,0
1097682,3/14/2023,0
1097682,4/20/2023,1
1097682,4/20/2023,1
1097682,5/2/2023,1
1097682,5/2/2023,1
1097682,5/5/2023,0
1097682,5/5/2023,0
1097682,6/28/2023,0
1097682,6/28/2023,0
1097682,8/30/2023,6
1097682,8/30/2023,6
1097682,8/31/2023,3
1097682,8/31/2023,3
1097682,9/5/2023,0
1097682,9/5/2023,0
1097682,9/28/2023,0
1097682,9/28/2023,0
1097682,11/16/2023,3
1097682,11/16/2023,3
1097682,11/21/2023,0
1097682,11/21/2023,0
1097682,11/27/2023,0
1097682,11/27/2023,0
1097682,12/13/2023,1
1097682,12/13/2023,1
1097682,12/15/2023,0
1097682,12/15/2023,0
1097682,1/9/2024,0
1097682,1/25/2024,0
1097682,2/1/2024,0
1097682,2/7/2024,4
1097682,2/7/2024,0
1097682,2/13/2024,0
1097682,2/19/2024,0
1097682,2/20/2024,1
1097682,2/22/2024,0
1097682,3/19/2024,0
1097682,4/4/2024,3
1097682,4/4/2024,1
1097682,4/4/2024,0
1097682,5/7/2024,0
1097682,5/14/2024,0
1097682,5/16/2024,0
1097682,5/22/2024,0
1097682,5/28/2024,0
1097682,5/30/2024,4
1097682,6/3/2024,0
1097682,6/14/2024,1
1097684,1/23/2023,0
1097684,1/23/2023,0
1097684,3/28/2023,1
1097684,3/28/2023,1
1097684,6/6/2023,0
1097684,6/23/2023,1
1097684,6/23/2023,1
1097684,6/26/2023,1
1097684,6/26/2023,1
1097684,6/30/2023,1
1097684,6/30/2023,1
1097684,7/5/2023,1
1097684,7/5/2023,1
1097684,7/12/2023,4
1097684,7/12/2023,4
1097684,8/28/2023,1
1097684,8/28/2023,1
1097684,8/29/2023,2
1097684,8/29/2023,2
1097684,8/30/2023,0
1097684,8/30/2023,0
1097684,11/10/2023,1
1097684,11/10/2023,1
1097684,1/5/2024,0
1097684,1/23/2024,0
1097684,1/23/2024,0
1097684,2/8/2024,2
1097684,3/19/2024,4
1097684,3/20/2024,4
1097684,4/24/2024,1
1097684,4/25/2024,1
1097693,3/8/2023,0
1097693,3/8/2023,0
1097693,7/20/2023,1
1097693,7/20/2023,1
1097693,10/17/2023,1
1097693,10/17/2023,1
1097693,1/9/2024,1
1097693,3/11/2024,0
1097694,3/7/2023,1
1097694,3/7/2023,1
1097694,5/31/2023,0
1097694,5/31/2023,0
1097694,3/4/2024,0
1097695,2/15/2023,2
1097695,2/15/2023,2
1097696,2/1/2023,0
1097696,2/1/2023,0
1097696,2/27/2023,1
1097696,2/27/2023,1
1097696,2/28/2023,1
1097696,2/28/2023,1
1097696,3/1/2023,0
1097696,3/1/2023,0
1097696,3/1/2023,0
1097696,3/2/2023,0
1097696,3/7/2023,0
1097696,3/7/2023,0
1097696,3/8/2023,1
1097696,3/8/2023,1
1097696,3/8/2023,1
1097696,3/8/2023,1
1097696,3/9/2023,0
1097696,3/9/2023,0
1097696,3/15/2023,1
1097696,3/15/2023,1
1097696,4/17/2023,0
1097696,4/17/2023,0
1097696,6/22/2023,1
1097696,6/22/2023,1
1097696,6/22/2023,1
1097696,6/22/2023,1
1097696,7/4/2023,0
1097696,7/4/2023,0
1097696,7/17/2023,1
1097696,7/17/2023,1
1097696,7/27/2023,1
1097696,7/27/2023,1
1097696,8/22/2023,0
1097696,8/22/2023,0
1097696,3/20/2024,0
1097696,6/12/2024,0
1097696,6/19/2024,1
1097700,3/6/2023,1
1097700,3/6/2023,1
1097700,3/9/2023,1
1097700,3/9/2023,1
1097700,5/26/2023,0
1097700,5/26/2023,0
1097700,5/30/2023,0
1097700,5/30/2023,0
1097700,7/6/2023,1
1097700,7/6/2023,1
1097700,7/7/2023,1
1097700,7/7/2023,1
1097700,8/31/2023,0
1097700,8/31/2023,0
1097700,9/26/2023,0
1097700,9/26/2023,0
1097700,5/7/2024,0
1097700,5/31/2024,2
1097701,6/28/2023,1
1097701,6/28/2023,1
1097701,10/17/2023,2
1097701,10/17/2023,2
1097701,1/16/2024,1
1097701,4/22/2024,0
1097701,5/20/2024,0
1097702,2/2/2023,0
1097702,2/7/2023,0
1097702,2/7/2023,0
1097702,2/28/2023,1
1097702,2/28/2023,1
1097702,3/8/2023,0
1097702,3/8/2023,0
1097702,3/8/2023,0
1097702,3/9/2023,0
1097702,3/9/2023,0
1097702,3/14/2023,1
1097702,3/14/2023,1
1097702,3/16/2023,0
1097702,3/16/2023,0
1097702,3/28/2023,0
1097702,3/28/2023,0
1097702,3/30/2023,0
1097702,3/30/2023,0
1097702,4/17/2023,2
1097702,4/17/2023,2
1097702,4/18/2023,2
1097702,4/18/2023,2
1097702,5/23/2023,1
1097702,5/23/2023,1
1097702,5/25/2023,1
1097702,5/25/2023,1
1097702,5/26/2023,6
1097702,5/26/2023,6
1097702,5/29/2023,3
1097702,5/29/2023,3
1097702,6/2/2023,1
1097702,6/2/2023,1
1097702,6/7/2023,0
1097702,6/7/2023,0
1097702,6/27/2023,1
1097702,6/27/2023,1
1097702,7/17/2023,0
1097702,7/17/2023,0
1097702,7/18/2023,1
1097702,7/18/2023,1
1097702,9/7/2023,1
1097702,9/7/2023,1
1097702,9/20/2023,1
1097702,9/20/2023,1
1097702,10/6/2023,0
1097702,10/6/2023,0
1097702,10/9/2023,0
1097702,10/9/2023,0
1097702,12/6/2023,1
1097702,12/6/2023,0
1097702,12/6/2023,1
1097702,12/6/2023,0
1097702,12/12/2023,0
1097702,12/12/2023,0
1097702,1/25/2024,0
1097702,1/30/2024,1
1097702,1/30/2024,0
1097702,1/31/2024,1
1097702,1/31/2024,0
1097702,2/13/2024,0
1097702,2/22/2024,0
1097702,2/28/2024,0
1097702,3/6/2024,0
1097702,3/21/2024,0
1097702,4/8/2024,3
1097702,6/18/2024,0
1097702,6/19/2024,1
1097702,6/19/2024,0
1097702,6/21/2024,0
1097704,3/29/2023,0
1097704,3/29/2023,0
1097704,9/1/2023,1
1097704,9/1/2023,1
1097704,5/13/2024,1
1097706,10/25/2023,1
1097706,10/25/2023,1
1097706,12/7/2023,9
1097706,12/7/2023,9
1097706,3/2/2024,6
1097706,5/20/2024,2
1097706,5/21/2024,1
1097706,5/27/2024,0
1097706,5/31/2024,0
1097706,6/6/2024,1
1097708,1/18/2023,0
1097708,1/18/2023,0
1097708,1/25/2023,1
1097708,1/25/2023,0
1097708,1/25/2023,1
1097708,1/25/2023,0
1097708,2/22/2023,1
1097708,2/22/2023,1
1097708,3/6/2023,0
1097708,3/17/2023,1
1097708,3/17/2023,1
1097708,5/9/2023,0
1097708,5/9/2023,0
1097708,6/21/2023,1
1097708,6/21/2023,1
1097708,8/15/2023,1
1097708,8/15/2023,1
1097708,9/1/2023,0
1097708,9/1/2023,0
1097708,9/1/2023,0
1097708,9/1/2023,0
1097708,9/22/2023,0
1097708,9/22/2023,0
1097708,10/6/2023,0
1097708,10/6/2023,0
1097708,10/11/2023,3
1097708,10/11/2023,3
1097708,11/9/2023,0
1097708,11/9/2023,0
1097708,11/23/2023,0
1097708,3/7/2024,0
1097708,3/12/2024,1
1097708,5/8/2024,0
1097708,5/15/2024,0
1097708,5/16/2024,0
1097708,5/17/2024,2
1097708,5/23/2024,2
1097710,3/7/2023,0
1097710,3/7/2023,0
1097710,3/8/2023,1
1097710,3/8/2023,1
1097710,3/30/2023,0
1097710,3/30/2023,0
1097710,3/31/2023,1
1097710,3/31/2023,1
1097710,8/21/2023,1
1097710,8/21/2023,1
1097710,11/9/2023,1
1097710,11/9/2023,1
1097710,11/16/2023,0
1097710,11/16/2023,0
1097710,11/17/2023,1
1097710,11/17/2023,1
1097711,1/30/2023,1
1097711,1/30/2023,1
1097711,2/2/2023,0
1097711,2/2/2023,0
1097711,10/17/2023,2
1097711,10/17/2023,2
1097711,1/15/2024,1
1097712,6/22/2023,1
1097712,6/22/2023,1
1097712,8/22/2023,0
1097712,9/28/2023,1
1097712,9/28/2023,1
1097712,1/17/2024,0
1097712,3/1/2024,0
1097712,5/22/2024,1
1097712,5/24/2024,0
1097712,6/12/2024,1
1097712,6/13/2024,1
1097712,6/14/2024,1
1097712,6/14/2024,1
1097713,1/30/2023,1
1097713,1/30/2023,1
1097713,1/27/2024,1
1097718,8/31/2023,7
1097718,8/31/2023,7
1097718,10/30/2023,0
1097718,10/30/2023,0
1097718,11/6/2023,0
1097718,11/6/2023,0
1097718,1/24/2024,1
1097718,2/14/2024,0
1097718,5/15/2024,0
1097723,3/13/2023,0
1097723,3/28/2023,1
1097723,3/28/2023,0
1097723,3/28/2023,1
1097723,3/29/2023,1
1097723,3/29/2023,1
1097723,3/30/2023,5
1097723,3/30/2023,5
1097723,5/4/2023,0
1097723,5/4/2023,0
1097723,2/22/2024,0
1097723,2/28/2024,0
1097723,5/3/2024,0
1097723,5/14/2024,0
1097723,6/13/2024,1
1097725,5/29/2024,3
1097726,3/13/2023,0
1097726,3/13/2023,0
1097726,4/19/2023,0
1097726,4/19/2023,0
1097726,9/21/2023,0
1097726,9/21/2023,0
1097726,9/25/2023,0
1097726,9/25/2023,0
1097726,10/4/2023,0
1097726,10/4/2023,0
1097726,11/6/2023,1
1097726,11/6/2023,1
1097726,11/22/2023,0
1097726,11/22/2023,0
1097726,11/24/2023,1
1097726,11/24/2023,1
1097726,11/28/2023,0
1097726,11/28/2023,0
1097726,2/13/2024,1
1097726,2/22/2024,0
1097726,5/17/2024,0
1097726,5/24/2024,1
1097726,6/20/2024,0
1097727,2/23/2023,0
1097727,2/23/2023,0
1097727,6/4/2024,0
1097731,3/29/2023,2
1097731,3/29/2023,2
1097731,6/20/2023,1
1097731,6/20/2023,1
1097731,7/18/2023,0
1097731,7/18/2023,0
1097731,8/16/2023,5
1097731,8/16/2023,5
1097731,3/8/2024,0
1097731,5/14/2024,2
1097731,5/15/2024,1
1097731,6/3/2024,3
1097732,3/8/2023,1
1097732,3/8/2023,1
1097732,3/21/2023,1
1097732,3/21/2023,1
1097732,4/26/2023,1
1097732,4/26/2023,1
1097732,7/27/2023,1
1097732,7/27/2023,1
1097732,8/24/2023,0
1097732,8/24/2023,0
1097732,8/29/2023,1
1097732,8/29/2023,1
1097732,10/17/2023,2
1097732,10/17/2023,2
1097732,11/8/2023,1
1097732,11/8/2023,1
1097732,11/14/2023,0
1097732,11/14/2023,0
1097732,2/15/2024,3
1097732,6/20/2024,0
1097733,1/23/2023,1
1097733,1/23/2023,1
1097733,2/3/2023,0
1097733,2/3/2023,0
1097733,2/8/2023,0
1097733,2/8/2023,0
1097733,2/9/2023,0
1097733,2/9/2023,0
1097733,2/13/2023,3
1097733,2/13/2023,3
1097733,2/14/2023,1
1097733,2/14/2023,1
1097733,2/15/2023,4
1097733,2/15/2023,4
1097733,2/20/2023,10
1097733,2/20/2023,10
1097733,3/8/2023,0
1097733,3/8/2023,0
1097733,3/10/2023,0
1097733,3/10/2023,0
1097733,3/22/2023,4
1097733,3/22/2023,4
1097733,5/12/2023,7
1097733,5/12/2023,7
1097733,6/19/2023,0
1097733,6/19/2023,0
1097733,6/23/2023,0
1097733,6/23/2023,0
1097733,6/29/2023,0
1097733,6/29/2023,0
1097733,6/29/2023,0
1097733,6/29/2023,0
1097733,8/30/2023,1
1097733,8/30/2023,1
1097733,10/2/2023,1
1097733,10/2/2023,1
1097733,10/9/2023,5
1097733,10/9/2023,0
1097733,10/9/2023,5
1097733,10/9/2023,0
1097733,1/8/2024,3
1097733,1/12/2024,1
1097733,1/22/2024,1
1097733,1/23/2024,1
1097733,2/26/2024,1
1097733,5/28/2024,1
1097736,11/3/2023,0
1097736,11/3/2023,0
1097736,2/22/2024,2
1097736,2/23/2024,2
1097736,2/27/2024,1
1097736,5/29/2024,3
1097736,5/30/2024,1
1097738,1/25/2023,1
1097738,1/25/2023,1
1097738,2/8/2023,1
1097738,2/8/2023,1
1097738,2/13/2023,0
1097738,2/13/2023,0
1097738,2/23/2023,2
1097738,2/23/2023,2
1097738,3/28/2023,1
1097738,3/28/2023,1
1097738,7/17/2023,0
1097738,7/17/2023,0
1097738,1/4/2024,1
1097738,1/18/2024,1
1097738,1/23/2024,1
1097738,1/24/2024,1
1097738,2/9/2024,1
1097738,2/12/2024,0
1097738,5/9/2024,0
1097738,6/17/2024,0
1097738,6/20/2024,1
1097739,1/19/2023,2
1097739,1/19/2023,2
1097739,1/24/2023,1
1097739,1/24/2023,1
1097739,1/25/2023,1
1097739,1/25/2023,1
1097739,4/24/2023,4
1097739,4/24/2023,4
1097739,4/25/2023,6
1097739,4/25/2023,6
1097739,5/2/2023,1
1097739,5/2/2023,1
1097739,5/10/2023,1
1097739,5/10/2023,1
1097739,5/22/2023,1
1097739,5/22/2023,1
1097739,6/13/2023,2
1097739,6/13/2023,2
1097739,6/30/2023,1
1097739,6/30/2023,1
1097739,8/21/2023,0
1097739,8/21/2023,0
1097739,9/28/2023,0
1097739,9/29/2023,1
1097739,9/29/2023,1
1097739,10/20/2023,2
1097739,10/20/2023,2
1097739,10/31/2023,1
1097739,10/31/2023,1
1097739,11/10/2023,0
1097739,11/10/2023,0
1097739,11/14/2023,1
1097739,11/14/2023,1
1097739,12/4/2023,1
1097739,12/4/2023,1
1097739,12/7/2023,1
1097739,12/7/2023,1
1097739,1/4/2024,1
1097739,1/23/2024,1
1097739,2/16/2024,1
1097739,3/4/2024,1
1097739,3/5/2024,7
1097739,3/6/2024,1
1097739,3/6/2024,0
1097739,3/11/2024,3
1097739,3/12/2024,2
1097740,2/7/2023,2
1097740,2/7/2023,2
1097740,5/2/2023,1
1097740,5/2/2023,1
1097740,5/22/2023,1
1097740,5/22/2023,1
1097740,5/23/2023,0
1097740,5/23/2023,0
1097740,5/24/2023,0
1097740,5/24/2023,0
1097740,6/5/2023,2
1097740,6/5/2023,2
1097740,6/6/2023,0
1097740,6/6/2023,0
1097740,6/21/2023,0
1097740,6/21/2023,0
1097740,6/21/2023,0
1097740,6/21/2023,0
1097740,7/4/2023,0
1097740,7/4/2023,0
1097740,7/6/2023,0
1097740,7/6/2023,0
1097740,7/19/2023,1
1097740,7/19/2023,1
1097740,9/26/2023,1
1097740,9/26/2023,1
1097740,10/17/2023,2
1097740,10/17/2023,2
1097740,11/27/2023,0
1097740,1/25/2024,0
1097740,4/29/2024,0
1097740,5/14/2024,1
1097740,5/20/2024,2
1097740,6/11/2024,0
1097740,6/13/2024,1
1097746,2/24/2023,0
1097746,6/7/2023,1
1097746,6/7/2023,1
1097746,6/27/2023,0
1097746,6/27/2023,0
1097746,7/3/2023,0
1097746,7/3/2023,0
1097746,10/5/2023,0
1097746,10/5/2023,0
1097746,10/17/2023,2
1097746,10/17/2023,2
1097746,10/30/2023,0
1097746,10/30/2023,0
1097746,3/16/2024,2
1097748,3/22/2023,0
1097748,4/14/2023,0
1097748,4/14/2023,0
1097748,11/23/2023,0
1097748,11/25/2023,2
1097748,11/25/2023,2
1097750,2/27/2023,0
1097750,6/19/2023,1
1097750,6/19/2023,1
1097750,6/20/2023,3
1097750,6/20/2023,3
1097750,6/26/2023,1
1097750,6/26/2023,1
1097750,6/28/2023,5
1097750,6/28/2023,5
1097750,6/29/2023,7
1097750,6/29/2023,7
1097750,7/17/2023,1
1097750,7/17/2023,1
1097750,7/24/2023,7
1097750,7/24/2023,7
1097750,8/15/2023,3
1097750,8/15/2023,3
1097750,10/10/2023,0
1097750,10/10/2023,0
1097750,2/7/2024,1
1097750,2/15/2024,2
1097750,2/16/2024,1
1097750,5/28/2024,2
1097750,5/29/2024,9
1097750,6/5/2024,1
1097750,6/11/2024,1
1097751,2/16/2023,0
1097751,2/16/2023,0
1097751,3/30/2023,9
1097751,3/30/2023,9
1097751,3/31/2023,1
1097751,3/31/2023,1
1097753,2/7/2023,0
1097753,2/7/2023,0
1097753,2/15/2023,0
1097753,2/15/2023,0
1097753,2/23/2023,0
1097753,3/1/2023,0
1097753,3/7/2023,0
1097753,3/7/2023,0
1097753,3/9/2023,2
1097753,3/9/2023,2
1097753,3/22/2023,0
1097753,3/22/2023,0
1097753,3/29/2023,0
1097753,3/29/2023,0
1097753,6/6/2023,1
1097753,6/6/2023,1
1097753,8/18/2023,1
1097753,8/18/2023,1
1097753,9/14/2023,3
1097753,9/14/2023,3
1097753,9/25/2023,0
1097753,9/25/2023,0
1097753,10/17/2023,2
1097753,10/17/2023,2
1097753,10/31/2023,0
1097753,10/31/2023,0
1097753,11/22/2023,1
1097753,11/22/2023,1
1097753,5/14/2024,0
1097753,6/24/2024,0
1097754,5/26/2023,1
1097754,5/26/2023,0
1097754,5/26/2023,1
1097754,5/26/2023,0
1097754,7/4/2023,0
1097754,7/4/2023,0
1097754,11/9/2023,1
1097754,11/9/2023,1
1097754,2/27/2024,1
1097754,4/9/2024,1
1097754,5/27/2024,1
1097754,6/21/2024,1
1097757,2/13/2023,2
1097757,2/13/2023,2
1097757,2/14/2023,0
1097757,2/14/2023,0
1097757,4/26/2024,7
1097757,4/29/2024,1
1097758,1/27/2023,0
1097758,1/27/2023,0
1097758,2/15/2023,0
1097758,2/15/2023,0
1097758,2/16/2023,1
1097758,2/16/2023,1
1097758,2/20/2023,1
1097758,2/20/2023,0
1097758,2/20/2023,0
1097758,2/20/2023,1
1097758,2/20/2023,0
1097758,2/20/2023,0
1097758,2/21/2023,3
1097758,2/21/2023,3
1097758,3/15/2023,1
1097758,3/15/2023,1
1097758,5/4/2023,1
1097758,5/4/2023,1
1097758,5/31/2023,1
1097758,5/31/2023,0
1097758,5/31/2023,1
1097758,5/31/2023,0
1097758,7/26/2023,3
1097758,7/26/2023,3
1097758,8/30/2023,1
1097758,8/30/2023,1
1097758,11/23/2023,1
1097758,11/23/2023,1
1097758,11/28/2023,1
1097758,11/28/2023,1
1097758,1/9/2024,1
1097758,2/15/2024,0
1097759,1/19/2023,1
1097759,1/19/2023,1
1097759,3/1/2023,2
1097759,3/1/2023,2
1097759,5/31/2023,0
1097759,5/31/2023,0
1097759,7/27/2023,0
1097759,7/27/2023,0
1097759,8/23/2023,0
1097759,8/23/2023,0
1097759,2/15/2024,5
1097759,2/15/2024,5
1097759,2/24/2024,2
1097759,5/22/2024,0
1097760,6/20/2023,5
1097760,6/20/2023,5
1097760,8/14/2023,1
1097760,8/14/2023,1
1097760,9/8/2023,0
1097760,9/8/2023,0
1097760,9/20/2023,1
1097760,9/20/2023,1
1097766,4/25/2023,1
1097766,4/25/2023,1
1097766,5/5/2023,1
1097766,5/5/2023,0
1097766,5/5/2023,1
1097766,5/5/2023,0
1097766,6/3/2023,0
1097766,6/4/2023,1
1097766,6/4/2023,1
1097766,8/7/2023,1
1097766,8/7/2023,1
1097766,8/17/2023,1
1097766,8/17/2023,1
1097766,9/7/2023,0
1097766,9/11/2023,0
1097766,9/11/2023,0
1097766,10/30/2023,1
1097766,10/30/2023,1
1097766,1/14/2024,1
1097770,2/17/2023,1
1097770,2/17/2023,1
1097770,3/1/2023,1
1097770,3/1/2023,1
1097770,3/13/2023,0
1097770,3/13/2023,0
1097770,5/5/2023,1
1097770,5/5/2023,1
1097770,5/31/2023,2
1097770,5/31/2023,2
1097770,6/1/2023,1
1097770,6/1/2023,1
1097770,6/6/2023,0
1097770,6/29/2023,1
1097770,6/29/2023,1
1097770,7/5/2023,0
1097770,7/5/2023,0
1097770,9/1/2023,1
1097770,9/1/2023,1
1097770,9/4/2023,10
1097770,9/4/2023,10
1097770,9/5/2023,10
1097770,9/5/2023,10
1097770,9/6/2023,1
1097770,9/6/2023,1
1097770,9/22/2023,2
1097770,9/22/2023,2
1097770,4/22/2024,1
1097770,4/26/2024,1
1097770,6/19/2024,1
1097773,1/16/2023,1
1097773,1/16/2023,1
1097773,1/18/2023,2
1097773,1/18/2023,2
1097773,1/19/2023,1
1097773,1/19/2023,1
1097773,1/19/2023,1
1097773,1/19/2023,1
1097773,1/23/2023,1
1097773,1/23/2023,1
1097773,2/9/2023,2
1097773,2/9/2023,2
1097773,3/2/2023,0
1097773,3/2/2023,0
1097773,3/14/2023,1
1097773,3/14/2023,1
1097773,3/27/2023,1
1097773,3/27/2023,1
1097773,5/23/2023,0
1097773,5/23/2023,0
1097773,7/21/2023,1
1097773,7/21/2023,1
1097773,7/24/2023,0
1097773,7/24/2023,0
1097773,7/25/2023,1
1097773,7/25/2023,1
